pos,scaled_pos,time,intensity
11259.0,0.02409426,73870299.0,0.0401
11340.0,0.024267599999999997,74401740.0,0.0396
11416.0,0.02443024,74900376.0,0.0396
11496.0,0.02460144,75425256.0,0.0393
11577.0,0.02477478,75956697.0,0.0392
11654.0,0.02493956,76461894.0,0.0391
11725.0,0.0250915,76927725.0,0.0391
11818.0,0.025290519999999997,77537898.0,0.0392
11895.0,0.025455299999999997,78043095.0,0.0388
11973.0,0.025622219999999998,78554853.0,0.0384
12055.0,0.0257977,79092855.0,0.0379
12132.0,0.02596248,79598052.0,0.0375
12217.0,0.02614438,80155737.0,0.0373
12297.0,0.026315579999999998,80680617.0,0.0372
12380.0,0.026493199999999998,81225180.0,0.0369
12456.0,0.026655839999999997,81723816.0,0.0368
12529.0,0.02681206,82202769.0,0.0368
12620.0,0.027006799999999997,82799820.0,0.037
12696.0,0.02716944,83298456.0,0.037
12775.0,0.027338499999999998,83816775.0,0.0369
12860.0,0.027520399999999997,84374460.0,0.0368
12936.0,0.02768304,84873096.0,0.0367
13007.0,0.02783498,85338927.0,0.0367
13099.0,0.02803186,85942539.0,0.0368
13177.0,0.028198779999999996,86454297.0,0.0369
13254.0,0.02836356,86959494.0,0.0368
13331.0,0.02852834,87464691.0,0.0368
13418.0,0.028714519999999997,88035498.0,0.0366
13499.0,0.028887859999999998,88566939.0,0.0364
13566.0,0.029031239999999996,89006526.0,0.0363
13657.0,0.02922598,89603577.0,0.0366
13738.0,0.029399319999999996,90135018.0,0.0367
13817.0,0.02956838,90653337.0,0.0367
13895.0,0.0297353,91165095.0,0.0367
13974.0,0.029904359999999998,91683414.0,0.0368
14051.0,0.030069139999999998,92188611.0,0.0368
14139.0,0.030257459999999996,92765979.0,0.0365
14219.0,0.030428659999999996,93290859.0,0.0367
14298.0,0.03059772,93809178.0,0.0367
14378.0,0.030768919999999998,94334058.0,0.0367
14457.0,0.030937979999999997,94852377.0,0.0367
14538.0,0.031111319999999998,95383818.0,0.0367
14618.0,0.031282519999999994,95908698.0,0.0367
14698.0,0.03145372,96433578.0,0.0367
14776.0,0.03162064,96945336.0,0.0367
14855.0,0.0317897,97463655.0,0.0367
14934.0,0.031958759999999996,97981974.0,0.0367
15014.0,0.03212996,98506854.0,0.0367
15095.0,0.0323033,99038295.0,0.0367
15174.0,0.03247236,99556614.0,0.0367
15254.0,0.032643559999999995,100081494.0,0.0367
15332.0,0.032810479999999996,100593252.0,0.0367
15418.0,0.03299452,101157498.0,0.0364
15492.0,0.033152879999999996,101643012.0,0.0364
15578.0,0.03333692,102207258.0,0.0364
15658.0,0.033508119999999995,102732138.0,0.0364
15738.0,0.03367932,103257018.0,0.0364
15818.0,0.033850519999999995,103781898.0,0.0364
15899.0,0.034023859999999996,104313339.0,0.0364
15967.0,0.03416938,104759487.0,0.0364
16058.0,0.03436412,105356538.0,0.0365
16138.0,0.034535319999999994,105881418.0,0.0365
16217.0,0.03470438,106399737.0,0.0365
16292.0,0.034864879999999994,106891812.0,0.0365
16378.0,0.03504892,107456058.0,0.0362
16458.0,0.03522012,107980938.0,0.0361
16538.0,0.03539132,108505818.0,0.036
16617.0,0.035560379999999996,109024137.0,0.0359
16693.0,0.035723019999999994,109522773.0,0.0359
16772.0,0.03589208,110041092.0,0.0358
16858.0,0.036076119999999996,110605338.0,0.0359
16939.0,0.03624946,111136779.0,0.0359
17019.0,0.03642066,111661659.0,0.0358
17098.0,0.03658972,112179978.0,0.0358
17178.0,0.036760919999999996,112704858.0,0.0358
